order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
18691,2135,43,Bangalore,Night,Weekday,Fast Food,Lunch,Mid-range,162,Yes,31,9,2,No,Stressed,High,Alone,No
18692,1870,29,Bangalore,Evening,Weekday,Chinese,Lunch,Mid-range,679,No,72,5,4,Yes,Celebrating,Medium,Partner,No
18693,3269,42,Mumbai,Afternoon,Weekday,South Indian,Lunch,Budget,103,Yes,20,8,2,No,Stressed,Medium,Alone,No
18694,2656,36,Delhi,Night,Weekday,South Indian,Dinner,Budget,698,Yes,45,9,3,Yes,Lazy,Medium,Friends,No
18695,2454,25,Chandigarh,Afternoon,Weekend,Fast Food,Lunch,Budget,510,No,48,6,2,No,Happy,High,Alone,No
18696,2388,37,Hyderabad,Evening,Weekend,Fast Food,Dinner,Mid-range,839,No,51,12,2,Yes,Happy,High,Alone,Yes
18697,1329,44,Mumbai,Morning,Weekday,Chinese,Dinner,Mid-range,325,Yes,61,4,5,No,Lazy,Medium,Partner,Yes
18698,3099,39,Mumbai,Evening,Weekday,Fast Food,Dinner,Premium,529,Yes,75,14,1,No,Stressed,Medium,Friends,Yes
18699,1721,19,Hyderabad,Afternoon,Weekday,North Indian,Lunch,Premium,869,Yes,75,12,4,Yes,Lazy,Medium,Family,No
18700,2851,44,Chandigarh,Evening,Weekend,North Indian,Snacks,Mid-range,864,No,55,10,4,No,Happy,Medium,Friends,Yes
18701,3806,33,Mumbai,Morning,Weekday,Desserts,Snacks,Budget,264,No,35,6,2,No,Lazy,Low,Partner,No
18702,1729,26,Pune,Evening,Weekday,Desserts,Lunch,Mid-range,643,No,74,14,2,No,Happy,Medium,Family,Yes
18703,4257,29,Chandigarh,Night,Weekday,Fast Food,Dinner,Budget,248,No,31,7,3,Yes,Stressed,Medium,Friends,No
18704,2194,41,Pune,Morning,Weekday,Biryani,Dinner,Budget,537,Yes,29,1,5,Yes,Happy,Medium,Family,No
18705,4843,20,Bangalore,Evening,Weekday,Biryani,Lunch,Mid-range,876,Yes,29,7,5,Yes,Celebrating,Medium,Family,No
18706,4032,19,Hyderabad,Morning,Weekday,Fast Food,Dinner,Budget,481,Yes,32,7,4,No,Happy,Medium,Partner,No
18707,1698,24,Chandigarh,Evening,Weekday,North Indian,Lunch,Premium,999,Yes,84,13,4,Yes,Happy,Medium,Friends,No
18708,2264,22,Chandigarh,Evening,Weekend,Chinese,Lunch,Premium,950,No,41,7,3,Yes,Happy,High,Partner,No
18709,2151,43,Delhi,Evening,Weekend,Desserts,Breakfast,Budget,548,No,55,14,2,Yes,Lazy,Low,Friends,Yes
18710,3171,25,Delhi,Afternoon,Weekend,Biryani,Dinner,Premium,968,No,89,14,1,No,Lazy,High,Partner,Yes
18711,2721,24,Hyderabad,Afternoon,Weekday,Chinese,Lunch,Budget,528,No,34,3,3,No,Stressed,Medium,Alone,No
18712,3034,19,Chandigarh,Morning,Weekday,Fast Food,Breakfast,Premium,379,Yes,60,14,3,No,Happy,Medium,Alone,No
18713,4586,23,Bangalore,Night,Weekday,North Indian,Lunch,Mid-range,928,Yes,33,9,5,Yes,Happy,Medium,Family,No
18714,2745,35,Mumbai,Evening,Weekday,Desserts,Snacks,Budget,436,No,46,5,2,No,Lazy,High,Friends,No
18715,4842,19,Hyderabad,Night,Weekday,North Indian,Snacks,Budget,146,No,28,10,2,No,Happy,Low,Partner,Yes
18716,1370,37,Hyderabad,Night,Weekday,Biryani,Lunch,Mid-range,898,No,63,7,3,Yes,Celebrating,Medium,Family,No
18717,2368,28,Delhi,Night,Weekend,Desserts,Dinner,Budget,284,Yes,21,7,4,No,Stressed,High,Family,No
18718,2653,26,Bangalore,Evening,Weekday,Fast Food,Dinner,Mid-range,341,No,44,8,3,Yes,Lazy,Medium,Friends,No
18719,2246,41,Hyderabad,Morning,Weekday,Desserts,Dinner,Mid-range,512,Yes,47,7,4,Yes,Lazy,Medium,Friends,No
18720,1282,37,Bangalore,Night,Weekday,South Indian,Dinner,Mid-range,925,No,20,8,3,No,Lazy,High,Partner,No
18721,4943,40,Hyderabad,Morning,Weekend,Biryani,Dinner,Mid-range,634,Yes,76,4,3,No,Stressed,Medium,Alone,No
18722,4233,41,Delhi,Evening,Weekday,Desserts,Snacks,Mid-range,895,Yes,43,10,4,Yes,Lazy,High,Alone,No
18723,2361,43,Mumbai,Night,Weekday,Chinese,Lunch,Budget,510,Yes,40,3,4,Yes,Happy,High,Alone,No
18724,1890,26,Delhi,Evening,Weekend,Desserts,Lunch,Budget,489,No,20,9,3,Yes,Happy,High,Family,No
18725,2652,23,Hyderabad,Afternoon,Weekday,Fast Food,Lunch,Budget,853,No,21,3,4,No,Celebrating,High,Partner,No
18726,2084,25,Bangalore,Afternoon,Weekday,Desserts,Lunch,Mid-range,772,Yes,28,7,5,Yes,Happy,Low,Alone,No
18727,4582,27,Pune,Night,Weekday,Chinese,Lunch,Premium,422,Yes,42,13,2,No,Happy,Medium,Partner,No
18728,1874,33,Delhi,Night,Weekday,South Indian,Dinner,Budget,209,Yes,38,8,4,Yes,Lazy,High,Alone,Yes
18729,1387,28,Bangalore,Evening,Weekday,South Indian,Lunch,Mid-range,564,No,53,4,4,Yes,Stressed,Medium,Friends,No
18730,3160,28,Delhi,Night,Weekend,Biryani,Lunch,Mid-range,493,No,52,8,3,Yes,Happy,High,Alone,No
18731,4649,30,Hyderabad,Morning,Weekday,Chinese,Lunch,Mid-range,544,No,55,6,4,No,Happy,Medium,Friends,No
18732,4246,30,Bangalore,Afternoon,Weekday,Chinese,Dinner,Mid-range,302,No,50,11,2,No,Happy,Low,Partner,No
18733,1572,34,Mumbai,Afternoon,Weekend,Chinese,Dinner,Mid-range,749,Yes,44,10,2,No,Lazy,High,Alone,No
18734,4542,44,Bangalore,Morning,Weekday,South Indian,Lunch,Budget,605,No,30,3,4,No,Happy,High,Partner,No
18735,3872,36,Chandigarh,Afternoon,Weekend,Desserts,Lunch,Budget,516,No,29,5,2,No,Stressed,High,Family,No
18736,1810,42,Pune,Morning,Weekday,Desserts,Snacks,Budget,208,No,23,7,3,No,Stressed,High,Partner,No
18737,4317,24,Hyderabad,Evening,Weekday,Chinese,Lunch,Mid-range,671,No,50,2,5,Yes,Celebrating,Medium,Alone,No
18738,2953,33,Bangalore,Morning,Weekday,Fast Food,Lunch,Premium,825,No,80,7,1,No,Lazy,Medium,Partner,No
18739,3335,36,Hyderabad,Afternoon,Weekday,Biryani,Snacks,Premium,390,Yes,69,2,4,No,Stressed,Medium,Partner,No
18740,2957,18,Delhi,Night,Weekend,Chinese,Lunch,Mid-range,470,Yes,37,11,2,No,Lazy,Medium,Partner,No
18741,2252,32,Delhi,Afternoon,Weekday,South Indian,Dinner,Budget,100,No,34,7,3,Yes,Lazy,Medium,Alone,No
18742,1541,18,Bangalore,Morning,Weekend,Chinese,Breakfast,Budget,771,No,21,1,3,Yes,Lazy,High,Alone,No
18743,1055,44,Chandigarh,Afternoon,Weekday,North Indian,Breakfast,Premium,939,No,37,7,3,No,Celebrating,Low,Friends,No
18744,4412,30,Bangalore,Night,Weekday,Biryani,Dinner,Premium,761,No,62,11,1,Yes,Happy,High,Family,No
18745,1450,20,Mumbai,Evening,Weekend,Biryani,Lunch,Mid-range,884,Yes,62,12,4,Yes,Happy,High,Family,No
18746,3271,37,Chandigarh,Evening,Weekday,Fast Food,Lunch,Budget,486,Yes,30,6,4,Yes,Happy,Low,Friends,Yes
18747,4618,37,Hyderabad,Morning,Weekday,North Indian,Lunch,Mid-range,100,No,41,3,3,No,Lazy,Low,Friends,No
18748,3829,24,Bangalore,Evening,Weekend,Chinese,Lunch,Premium,746,No,73,11,1,Yes,Stressed,High,Alone,Yes
18749,2637,25,Hyderabad,Afternoon,Weekday,Fast Food,Dinner,Budget,602,No,22,3,4,Yes,Stressed,High,Partner,No
18750,2859,43,Pune,Afternoon,Weekend,Biryani,Lunch,Mid-range,551,No,33,4,5,No,Happy,High,Partner,No
18751,3628,25,Chandigarh,Evening,Weekday,South Indian,Dinner,Budget,200,Yes,20,14,2,Yes,Lazy,Low,Partner,No
18752,2790,34,Bangalore,Night,Weekday,North Indian,Dinner,Budget,850,Yes,27,13,3,No,Happy,Low,Friends,No
18753,4784,36,Pune,Afternoon,Weekday,South Indian,Dinner,Budget,177,No,20,2,3,Yes,Stressed,Medium,Family,No
18754,3614,39,Bangalore,Night,Weekday,Biryani,Dinner,Mid-range,914,No,35,7,4,No,Lazy,Low,Family,No
18755,4946,43,Mumbai,Morning,Weekend,Biryani,Lunch,Budget,190,No,46,6,3,Yes,Happy,High,Family,Yes
18756,4084,20,Delhi,Afternoon,Weekday,Biryani,Dinner,Budget,339,No,26,8,2,No,Stressed,Medium,Family,No
18757,4997,37,Hyderabad,Afternoon,Weekday,Biryani,Breakfast,Premium,711,Yes,90,14,3,No,Celebrating,Medium,Friends,Yes
18758,4704,27,Bangalore,Night,Weekend,Desserts,Dinner,Budget,608,No,26,5,5,No,Happy,High,Partner,No
18759,2822,22,Chandigarh,Afternoon,Weekend,Desserts,Lunch,Budget,520,No,33,6,1,No,Stressed,High,Friends,No
18760,4906,32,Bangalore,Evening,Weekend,Fast Food,Lunch,Mid-range,452,No,58,14,4,No,Happy,Medium,Alone,No
18761,4699,20,Bangalore,Afternoon,Weekday,South Indian,Dinner,Premium,961,Yes,43,5,5,Yes,Celebrating,High,Friends,No
18762,2172,34,Bangalore,Evening,Weekday,Desserts,Dinner,Mid-range,564,No,29,12,2,No,Happy,Medium,Partner,No
18763,2496,18,Bangalore,Evening,Weekend,North Indian,Lunch,Budget,138,Yes,60,10,2,No,Happy,Low,Alone,Yes
18764,3699,25,Chandigarh,Morning,Weekday,North Indian,Snacks,Budget,100,No,29,1,3,No,Lazy,Low,Partner,No
18765,2339,33,Chandigarh,Night,Weekday,Biryani,Snacks,Mid-range,781,No,61,9,3,No,Stressed,High,Alone,No
18766,2729,40,Bangalore,Night,Weekday,Desserts,Dinner,Premium,647,No,99,14,1,No,Lazy,Medium,Friends,Yes
18767,4685,18,Delhi,Afternoon,Weekday,South Indian,Snacks,Mid-range,534,Yes,49,5,3,No,Stressed,High,Family,Yes
18768,1782,35,Bangalore,Evening,Weekday,Biryani,Lunch,Budget,826,Yes,42,5,3,Yes,Celebrating,High,Family,Yes
18769,1854,19,Hyderabad,Afternoon,Weekday,Biryani,Dinner,Budget,582,Yes,31,1,5,Yes,Lazy,Low,Friends,No
18770,4524,33,Hyderabad,Night,Weekday,North Indian,Dinner,Budget,369,No,27,8,2,No,Stressed,Medium,Friends,No
18771,3802,30,Chandigarh,Evening,Weekend,North Indian,Dinner,Mid-range,715,Yes,72,4,4,No,Stressed,High,Friends,No
18772,1854,23,Hyderabad,Morning,Weekend,South Indian,Dinner,Mid-range,672,No,61,12,2,No,Happy,Medium,Alone,No
18773,1048,30,Hyderabad,Night,Weekend,Fast Food,Dinner,Budget,100,No,34,9,1,No,Stressed,Medium,Friends,Yes
18774,4435,40,Mumbai,Afternoon,Weekend,Fast Food,Breakfast,Mid-range,710,Yes,56,14,3,No,Stressed,Medium,Family,No
18775,2665,34,Bangalore,Afternoon,Weekday,North Indian,Dinner,Mid-range,596,No,34,5,3,No,Happy,Medium,Family,No
18776,2175,44,Bangalore,Evening,Weekend,South Indian,Dinner,Mid-range,673,No,62,3,3,No,Stressed,Medium,Friends,Yes
18777,3780,42,Bangalore,Afternoon,Weekday,South Indian,Dinner,Budget,500,Yes,36,3,4,Yes,Celebrating,Medium,Alone,Yes
18778,3787,18,Bangalore,Morning,Weekday,South Indian,Dinner,Budget,217,Yes,20,4,4,Yes,Lazy,Low,Partner,No
18779,3844,40,Pune,Afternoon,Weekday,Fast Food,Dinner,Mid-range,999,Yes,43,14,3,No,Happy,Medium,Family,Yes
18780,1881,44,Bangalore,Night,Weekday,Desserts,Lunch,Mid-range,358,Yes,37,7,3,Yes,Lazy,High,Alone,No
18781,1514,21,Chandigarh,Afternoon,Weekend,Chinese,Dinner,Budget,128,No,45,8,2,No,Lazy,Low,Friends,Yes
18782,3696,40,Chandigarh,Afternoon,Weekday,South Indian,Snacks,Mid-range,740,No,66,7,5,Yes,Celebrating,High,Alone,Yes
18783,2446,33,Pune,Afternoon,Weekend,Chinese,Lunch,Mid-range,416,Yes,78,13,2,Yes,Stressed,Low,Alone,Yes
18784,3089,33,Bangalore,Afternoon,Weekend,North Indian,Lunch,Premium,877,No,79,8,3,Yes,Celebrating,High,Partner,No
18785,1618,39,Delhi,Evening,Weekend,North Indian,Lunch,Budget,755,No,20,5,5,Yes,Happy,High,Friends,No
18786,2973,31,Bangalore,Evening,Weekday,Fast Food,Dinner,Budget,282,No,65,1,3,Yes,Happy,High,Family,No
18787,4804,39,Chandigarh,Night,Weekend,South Indian,Dinner,Premium,740,Yes,56,14,3,Yes,Happy,High,Alone,No
18788,3019,27,Mumbai,Evening,Weekday,Chinese,Lunch,Premium,683,Yes,58,14,3,No,Stressed,Medium,Family,No
18789,2020,29,Hyderabad,Afternoon,Weekend,Biryani,Dinner,Mid-range,658,No,51,5,4,Yes,Happy,High,Partner,No
18790,2930,39,Mumbai,Evening,Weekend,South Indian,Lunch,Mid-range,566,Yes,53,11,3,No,Lazy,High,Partner,No
18791,2660,31,Delhi,Evening,Weekday,North Indian,Lunch,Premium,664,No,86,8,3,No,Happy,Medium,Friends,No
18792,4365,34,Bangalore,Evening,Weekend,North Indian,Lunch,Mid-range,445,No,52,14,1,No,Lazy,Low,Partner,Yes
18793,2426,21,Pune,Night,Weekday,Fast Food,Dinner,Premium,617,Yes,80,12,2,Yes,Happy,High,Partner,Yes
18794,2004,35,Bangalore,Night,Weekend,North Indian,Dinner,Budget,237,Yes,60,9,5,Yes,Celebrating,High,Partner,Yes
18795,2696,44,Delhi,Evening,Weekday,North Indian,Dinner,Budget,273,Yes,64,13,3,Yes,Happy,Medium,Partner,Yes
18796,3977,35,Delhi,Night,Weekend,Desserts,Dinner,Mid-range,268,Yes,55,12,2,No,Lazy,Medium,Alone,Yes
18797,3699,40,Hyderabad,Evening,Weekday,South Indian,Dinner,Mid-range,613,No,42,13,3,Yes,Celebrating,Low,Friends,No
18798,2888,21,Delhi,Morning,Weekend,Chinese,Dinner,Mid-range,454,Yes,39,4,3,Yes,Happy,Medium,Partner,No
18799,4078,28,Mumbai,Evening,Weekday,South Indian,Lunch,Premium,609,Yes,62,14,2,No,Lazy,Low,Alone,Yes
18800,2775,35,Hyderabad,Afternoon,Weekday,Fast Food,Dinner,Premium,551,No,79,10,2,No,Happy,Low,Alone,No
18801,1569,37,Bangalore,Afternoon,Weekday,Fast Food,Lunch,Budget,541,No,44,7,3,Yes,Lazy,Low,Alone,Yes
18802,2203,31,Bangalore,Evening,Weekend,North Indian,Snacks,Premium,941,No,73,11,2,No,Celebrating,Medium,Partner,No
18803,3864,20,Pune,Afternoon,Weekday,North Indian,Lunch,Premium,714,No,51,10,2,No,Happy,High,Friends,No
18804,4428,42,Delhi,Afternoon,Weekday,Biryani,Lunch,Budget,641,No,20,4,5,Yes,Happy,Low,Partner,No
18805,2193,32,Delhi,Evening,Weekday,North Indian,Breakfast,Budget,120,No,30,6,4,No,Happy,Medium,Family,No
18806,2953,24,Chandigarh,Afternoon,Weekend,Desserts,Dinner,Premium,830,Yes,73,9,4,Yes,Lazy,High,Alone,No
18807,3540,24,Hyderabad,Afternoon,Weekday,South Indian,Dinner,Mid-range,822,No,54,1,5,No,Happy,High,Friends,No
18808,3477,35,Chandigarh,Night,Weekday,Fast Food,Lunch,Mid-range,389,No,48,4,4,No,Happy,Medium,Alone,No
18809,4696,18,Hyderabad,Afternoon,Weekend,South Indian,Lunch,Premium,547,Yes,99,14,2,Yes,Lazy,High,Friends,Yes
18810,2024,39,Mumbai,Night,Weekend,Desserts,Dinner,Mid-range,820,No,68,11,2,Yes,Happy,Medium,Family,Yes
18811,1349,40,Hyderabad,Night,Weekend,Fast Food,Dinner,Budget,540,No,24,8,4,No,Happy,High,Alone,No
18812,3557,44,Bangalore,Night,Weekday,Biryani,Lunch,Budget,526,Yes,21,4,4,No,Celebrating,High,Alone,No
18813,1691,30,Pune,Afternoon,Weekday,Desserts,Dinner,Mid-range,886,Yes,45,3,4,No,Lazy,High,Friends,Yes
18814,4552,27,Hyderabad,Evening,Weekend,Chinese,Dinner,Mid-range,526,Yes,90,14,3,No,Lazy,High,Partner,Yes
18815,2119,18,Hyderabad,Afternoon,Weekday,North Indian,Dinner,Mid-range,445,No,77,10,1,No,Stressed,High,Alone,No
18816,1407,30,Hyderabad,Evening,Weekday,Desserts,Dinner,Budget,360,No,34,1,4,No,Happy,Medium,Friends,No
18817,3455,22,Pune,Evening,Weekend,Chinese,Lunch,Premium,999,No,90,13,2,No,Happy,Medium,Friends,No
18818,1837,36,Delhi,Evening,Weekend,Biryani,Dinner,Budget,127,Yes,32,8,3,No,Lazy,High,Alone,No
18819,2622,44,Pune,Night,Weekday,South Indian,Breakfast,Mid-range,589,Yes,54,11,3,No,Happy,Medium,Family,No
18820,4824,42,Delhi,Evening,Weekday,Desserts,Dinner,Premium,431,No,61,7,2,No,Lazy,Medium,Partner,No
18821,1239,43,Bangalore,Evening,Weekday,South Indian,Dinner,Mid-range,334,Yes,34,14,3,No,Lazy,Low,Family,No
18822,1787,39,Pune,Afternoon,Weekday,Fast Food,Dinner,Budget,254,No,20,1,4,Yes,Happy,Medium,Family,No
18823,1351,26,Delhi,Evening,Weekday,North Indian,Dinner,Mid-range,663,No,59,7,2,No,Stressed,Medium,Friends,No
18824,1270,22,Bangalore,Evening,Weekend,Biryani,Snacks,Premium,999,No,61,10,2,No,Stressed,High,Friends,No
18825,2776,29,Bangalore,Evening,Weekday,North Indian,Dinner,Premium,471,No,79,4,3,No,Stressed,High,Alone,No
18826,2337,39,Delhi,Evening,Weekday,Chinese,Dinner,Budget,703,No,46,9,2,No,Lazy,Medium,Alone,No
18827,3802,44,Delhi,Afternoon,Weekday,Chinese,Snacks,Budget,527,No,61,4,4,Yes,Celebrating,High,Partner,No
18828,2102,33,Mumbai,Afternoon,Weekend,Fast Food,Snacks,Mid-range,685,Yes,37,10,3,Yes,Stressed,High,Family,No
18829,1134,39,Bangalore,Evening,Weekday,Fast Food,Snacks,Mid-range,326,No,71,5,3,Yes,Celebrating,Medium,Partner,Yes
18830,2793,23,Delhi,Evening,Weekend,North Indian,Breakfast,Budget,286,No,25,6,4,Yes,Celebrating,Low,Family,No
18831,3500,29,Bangalore,Morning,Weekday,North Indian,Dinner,Premium,999,No,88,13,1,No,Lazy,High,Friends,Yes
18832,1062,32,Pune,Morning,Weekday,Biryani,Dinner,Mid-range,766,No,69,3,4,Yes,Celebrating,Medium,Alone,No
18833,2529,24,Chandigarh,Evening,Weekend,Biryani,Lunch,Mid-range,397,No,50,8,3,Yes,Celebrating,High,Alone,Yes
18834,1922,33,Chandigarh,Night,Weekday,Desserts,Lunch,Mid-range,437,No,55,8,2,No,Happy,Low,Family,No
18835,4056,24,Hyderabad,Morning,Weekday,Biryani,Snacks,Budget,574,No,20,7,3,No,Happy,Medium,Partner,No
18836,4278,27,Delhi,Evening,Weekday,South Indian,Lunch,Budget,537,Yes,66,14,4,Yes,Happy,High,Alone,Yes
18837,4558,23,Delhi,Night,Weekday,North Indian,Dinner,Mid-range,336,Yes,58,14,3,Yes,Lazy,Low,Partner,Yes
18838,1251,18,Bangalore,Morning,Weekday,North Indian,Dinner,Budget,608,No,31,8,2,Yes,Happy,High,Alone,Yes
18839,2049,22,Hyderabad,Afternoon,Weekend,Chinese,Dinner,Budget,187,No,44,9,2,No,Stressed,Medium,Alone,Yes
18840,3352,26,Delhi,Night,Weekday,South Indian,Dinner,Budget,407,Yes,28,7,3,Yes,Happy,Medium,Alone,No
18841,2422,24,Bangalore,Morning,Weekday,Chinese,Breakfast,Mid-range,847,No,41,4,4,Yes,Lazy,Low,Partner,No
18842,4726,37,Delhi,Evening,Weekday,Chinese,Breakfast,Premium,633,Yes,69,13,3,No,Lazy,Low,Partner,No
18843,2913,30,Bangalore,Evening,Weekday,Chinese,Snacks,Mid-range,811,Yes,37,9,3,Yes,Happy,Medium,Family,No
18844,2121,28,Delhi,Afternoon,Weekday,Fast Food,Dinner,Budget,594,Yes,58,8,4,Yes,Happy,Medium,Friends,Yes
18845,1057,23,Mumbai,Morning,Weekday,Chinese,Dinner,Mid-range,653,No,36,4,4,Yes,Stressed,Medium,Friends,No
18846,1047,19,Bangalore,Evening,Weekday,South Indian,Dinner,Premium,953,Yes,79,9,3,No,Happy,High,Partner,Yes
18847,2860,27,Mumbai,Evening,Weekend,Desserts,Dinner,Premium,999,Yes,57,12,3,Yes,Happy,High,Friends,Yes
18848,4296,27,Mumbai,Afternoon,Weekend,North Indian,Lunch,Budget,478,No,20,9,3,No,Lazy,High,Alone,No
18849,2310,18,Mumbai,Evening,Weekday,North Indian,Lunch,Premium,812,No,67,10,1,No,Happy,High,Family,Yes
18850,1515,24,Mumbai,Evening,Weekday,Fast Food,Snacks,Budget,515,Yes,44,14,3,No,Happy,High,Alone,Yes
18851,1083,31,Pune,Afternoon,Weekend,Biryani,Lunch,Budget,409,No,20,1,2,No,Stressed,Medium,Friends,No
18852,4368,25,Hyderabad,Evening,Weekday,Chinese,Snacks,Premium,796,No,66,12,1,No,Lazy,Medium,Alone,No
18853,3436,39,Chandigarh,Afternoon,Weekday,Biryani,Snacks,Mid-range,841,Yes,26,6,5,Yes,Happy,High,Partner,No
18854,1542,43,Pune,Evening,Weekday,North Indian,Lunch,Premium,921,No,76,4,2,No,Stressed,High,Alone,No
18855,3716,27,Delhi,Evening,Weekend,Desserts,Lunch,Mid-range,542,No,77,10,2,No,Stressed,High,Alone,Yes
18856,4688,19,Delhi,Evening,Weekday,Fast Food,Dinner,Budget,464,Yes,36,4,4,No,Lazy,High,Friends,No
18857,3982,21,Hyderabad,Afternoon,Weekday,North Indian,Snacks,Mid-range,656,Yes,31,3,4,No,Stressed,High,Friends,No
18858,3394,20,Chandigarh,Evening,Weekday,Desserts,Dinner,Mid-range,376,No,93,9,2,No,Stressed,Medium,Partner,Yes
18859,3833,40,Chandigarh,Evening,Weekday,Fast Food,Dinner,Mid-range,786,Yes,37,8,4,Yes,Celebrating,Low,Partner,Yes
18860,1519,26,Chandigarh,Evening,Weekend,Desserts,Lunch,Budget,566,No,20,1,4,No,Lazy,Low,Friends,No
18861,1042,25,Mumbai,Night,Weekday,Desserts,Lunch,Mid-range,725,No,37,11,4,Yes,Celebrating,Medium,Friends,No
18862,2713,36,Pune,Night,Weekday,Desserts,Dinner,Budget,304,No,20,6,4,Yes,Stressed,Medium,Friends,No
18863,4133,24,Delhi,Evening,Weekday,South Indian,Snacks,Mid-range,477,Yes,41,5,3,No,Happy,Medium,Family,No
18864,4633,44,Pune,Afternoon,Weekday,North Indian,Lunch,Budget,100,No,42,1,3,Yes,Stressed,Medium,Friends,No
18865,3439,19,Pune,Night,Weekend,South Indian,Snacks,Premium,584,Yes,64,9,3,Yes,Lazy,Low,Family,Yes
18866,4415,38,Pune,Morning,Weekend,North Indian,Dinner,Mid-range,551,Yes,60,11,1,No,Celebrating,Medium,Alone,Yes
18867,2956,44,Chandigarh,Evening,Weekday,Desserts,Dinner,Budget,552,Yes,20,3,4,Yes,Stressed,Low,Friends,No
18868,3620,28,Hyderabad,Evening,Weekend,Chinese,Lunch,Premium,999,Yes,51,11,3,No,Happy,High,Friends,No
18869,2045,24,Hyderabad,Night,Weekday,Desserts,Dinner,Mid-range,483,No,43,4,4,Yes,Lazy,High,Alone,No
18870,3494,34,Chandigarh,Night,Weekday,Biryani,Dinner,Budget,355,No,36,5,3,No,Stressed,Medium,Friends,No
18871,2072,28,Delhi,Night,Weekday,Desserts,Lunch,Budget,502,No,54,6,3,No,Lazy,Low,Alone,Yes
18872,2152,25,Delhi,Evening,Weekday,Biryani,Dinner,Premium,671,No,76,14,1,No,Lazy,High,Partner,Yes
18873,4090,40,Delhi,Evening,Weekend,South Indian,Dinner,Budget,502,No,24,10,2,No,Lazy,Medium,Alone,Yes
18874,2229,41,Hyderabad,Afternoon,Weekday,North Indian,Breakfast,Premium,968,No,81,11,2,Yes,Happy,Medium,Friends,Yes
18875,1864,23,Hyderabad,Night,Weekday,Biryani,Snacks,Budget,363,No,40,11,1,No,Happy,Low,Alone,Yes
18876,3322,20,Pune,Evening,Weekend,North Indian,Dinner,Budget,487,No,20,8,3,No,Happy,Low,Partner,No
18877,4412,19,Chandigarh,Night,Weekday,North Indian,Lunch,Budget,315,Yes,24,7,4,Yes,Lazy,Low,Alone,No
18878,3918,39,Mumbai,Morning,Weekday,North Indian,Lunch,Premium,999,Yes,58,8,3,No,Celebrating,High,Partner,No
18879,2255,42,Pune,Afternoon,Weekday,Biryani,Snacks,Premium,972,Yes,61,7,4,Yes,Happy,Medium,Partner,No
18880,4285,27,Bangalore,Evening,Weekday,Desserts,Snacks,Mid-range,427,Yes,49,9,4,No,Happy,Low,Friends,No
18881,4450,27,Hyderabad,Morning,Weekday,Biryani,Lunch,Mid-range,305,No,50,10,3,No,Happy,Low,Alone,No
18882,2106,26,Pune,Afternoon,Weekday,Desserts,Breakfast,Mid-range,605,Yes,24,4,4,Yes,Happy,Medium,Partner,No
18883,4386,18,Chandigarh,Morning,Weekday,Biryani,Lunch,Premium,670,No,64,6,3,Yes,Lazy,Medium,Family,No
18884,4973,39,Bangalore,Night,Weekday,Desserts,Dinner,Premium,896,Yes,78,13,2,Yes,Celebrating,Medium,Alone,Yes
18885,3063,28,Pune,Night,Weekday,Biryani,Lunch,Mid-range,681,No,43,10,4,Yes,Happy,High,Friends,No
18886,1255,41,Chandigarh,Evening,Weekday,South Indian,Snacks,Premium,880,No,65,5,4,No,Celebrating,High,Alone,Yes
18887,4663,28,Chandigarh,Afternoon,Weekday,Desserts,Dinner,Premium,801,Yes,90,9,2,No,Happy,Medium,Friends,No
18888,4421,36,Hyderabad,Afternoon,Weekday,Biryani,Breakfast,Premium,999,No,57,11,2,Yes,Stressed,High,Partner,No
18889,2510,26,Mumbai,Morning,Weekend,North Indian,Dinner,Mid-range,852,No,41,8,3,Yes,Celebrating,Medium,Friends,No
18890,3384,33,Pune,Evening,Weekend,Desserts,Breakfast,Budget,329,Yes,20,6,5,Yes,Lazy,Low,Family,No
18891,3543,32,Chandigarh,Night,Weekend,North Indian,Snacks,Premium,988,Yes,70,14,3,Yes,Lazy,Low,Friends,No
18892,1468,38,Delhi,Morning,Weekday,South Indian,Lunch,Mid-range,477,Yes,50,6,5,Yes,Celebrating,Medium,Alone,No
18893,4453,26,Chandigarh,Morning,Weekday,Fast Food,Dinner,Premium,823,No,67,7,2,Yes,Stressed,High,Friends,No
18894,3269,42,Mumbai,Afternoon,Weekend,Biryani,Lunch,Budget,999,Yes,38,3,5,Yes,Celebrating,High,Friends,No
18895,3875,43,Chandigarh,Evening,Weekend,Biryani,Dinner,Mid-range,656,No,71,14,1,No,Happy,High,Partner,Yes
18896,4007,22,Hyderabad,Night,Weekday,North Indian,Lunch,Premium,756,No,74,9,2,No,Happy,High,Family,No
18897,1846,26,Pune,Night,Weekday,Desserts,Snacks,Mid-range,615,No,66,8,2,Yes,Stressed,Low,Alone,Yes
18898,3295,20,Hyderabad,Evening,Weekday,North Indian,Lunch,Mid-range,737,No,68,5,4,No,Celebrating,Medium,Friends,Yes
18899,4156,37,Pune,Morning,Weekday,Fast Food,Dinner,Budget,474,Yes,28,3,5,Yes,Lazy,High,Alone,No
18900,3237,34,Bangalore,Night,Weekday,North Indian,Lunch,Budget,126,No,42,8,2,No,Lazy,High,Partner,Yes
